100000	0
200000	0
300000	1
400000	2
500000	0
600000	2
700000	0
800000	1
900000	0
1000000	1
1100000	2
1200000	0
1300000	0
1400000	2
1500000	0
1600000	1
1700000	0
1800000	1
1900000	0
2000000	1
2100000	5
2200000	1
2300000	0
2400000	1
2500000	1
2600000	0
2700000	1
2800000	1
2900000	0
3000000	1
3100000	0
3200000	1
3300000	0
3400000	1
3500000	0
3600000	1
3700000	0
3800000	1
3900000	0
4000000	1
4100000	0
4200000	10
4300000	1
4400000	1
4500000	0
4600000	1
4700000	0
4800000	0
4900000	0
5000000	0
5100000	1
5200000	0
5300000	1
5400000	0
5500000	2
5600000	0
5700000	1
5800000	1
5900000	0
6000000	0
6100000	1
6200000	0
6300000	1
6400000	0
6500000	1
6600000	0
6700000	1
6800000	1
6900000	0
7000000	1
7100000	0
7200000	0
7300000	1
7400000	1
7500000	0
7600000	1
7700000	0
7800000	1
7900000	0
8000000	0
8100000	1
8200000	0
8300000	1
8400000	17
8500000	0
8600000	1
8700000	1
8800000	0
8900000	1
9000000	0
9100000	1
9200000	0
9300000	0
9400000	1
9500000	0
9600000	1
9700000	0
9800000	0
9900000	0
10000000	2
10100000	0
10200000	0
10300000	1
10400000	0
10500000	1
10600000	0
10700000	1
10800000	0
10900000	1
11000000	0
11100000	1
11200000	0
11300000	1
11400000	0
11500000	0
11600000	1
11700000	1
11800000	0
11900000	1
12000000	0
12100000	1
12200000	0
12300000	1
12400000	0
12500000	1
12600000	0
12700000	1
12800000	0
12900000	1
13000000	0
13100000	1
13200000	0
13300000	1
13400000	1
13500000	0
13600000	1
13700000	0
13800000	1
13900000	0
14000000	0
14100000	1
14200000	0
14300000	1
14400000	0
14500000	1
14600000	0
14700000	1
14800000	0
14900000	1
15000000	0
15100000	1
15200000	0
15300000	1
15400000	0
15500000	1
15600000	0
15700000	1
15800000	0
15900000	0
16000000	1
16100000	0
16200000	1
16300000	0
16400000	1
16500000	0
16600000	1
16700000	0
16800000	37
16900000	0
17000000	1
17100000	0
17200000	1
17300000	0
17400000	1
17500000	0
17600000	1
17700000	0
17800000	1
17900000	0
18000000	1
18100000	0
18200000	1
18300000	0
18400000	1
18500000	0
18600000	1
18700000	0
18800000	1
18900000	0
19000000	1
19100000	0
19200000	1
19300000	0
19400000	1
19500000	0
19600000	1
19700000	0
19800000	1
19900000	0
20000000	1
20100000	0
20200000	0
20300000	1
20400000	0
20500000	1
20600000	0
20700000	1
20800000	1
20900000	0
21000000	1
21100000	0
21200000	1
21300000	0
21400000	0
21500000	1
21600000	0
21700000	1
21800000	0
21900000	1
22000000	0
22100000	1
22200000	0
22300000	1
22400000	0
22500000	0
22600000	1
22700000	0
22800000	1
22900000	0
23000000	1
23100000	0
23200000	1
23300000	0
23400000	1
23500000	0
23600000	0
23700000	1
23800000	0
23900000	1
24000000	0
24100000	1
24200000	0
24300000	1
24400000	0
24500000	1
24600000	0
24700000	1
24800000	0
24900000	0
25000000	1
25100000	0
25200000	1
25300000	0
25400000	1
25500000	0
25600000	1
25700000	0
25800000	0
25900000	1
26000000	0
26100000	1
26200000	0
26300000	1
26400000	0
26500000	1
26600000	0
26700000	0
26800000	1
26900000	0
27000000	1
27100000	0
27200000	1
27300000	0
27400000	1
27500000	0
27600000	0
27700000	1
27800000	0
27900000	1
28000000	0
28100000	1
28200000	0
28300000	1
28400000	0
28500000	1
28600000	0
28700000	1
28800000	0
28900000	0
29000000	1
29100000	0
29200000	1
29300000	0
29400000	1
29500000	0
29600000	1
29700000	0
29800000	0
29900000	1
30000000	0
30100000	1
30200000	0
30300000	1
30400000	0
30500000	0
30600000	1
30700000	0
30800000	1
30900000	0
31000000	1
31100000	0
31200000	1
31300000	0
31400000	1
31500000	0
31600000	1
31700000	0
31800000	0
31900000	1
32000000	0
32100000	1
32200000	0
32300000	1
32400000	0
32500000	1
32600000	0
32700000	1
32800000	0
32900000	0
33000000	1
33100000	0
33200000	1
33300000	0
33400000	1
33500000	0
33600000	66
33700000	1
33800000	0
33900000	0
34000000	1
34100000	0
34200000	1
34300000	1
34400000	0
34500000	0
34600000	1
34700000	0
34800000	1
34900000	0
35000000	1
35100000	0
35200000	0
35300000	1
35400000	0
35500000	1
35600000	0
35700000	1
35800000	0
35900000	1
36000000	0
36100000	0
36200000	1
36300000	0
36400000	1
36500000	0
36600000	1
36700000	0
36800000	0
36900000	1
37000000	0
37100000	1
37200000	0
37300000	1
37400000	0
37500000	1
37600000	0
37700000	0
37800000	1
37900000	0
38000000	1
38100000	0
38200000	1
38300000	0
38400000	1
38500000	0
38600000	1
38700000	0
38800000	1
38900000	0
39000000	1
39100000	0
39200000	0
39300000	1
39400000	0
39500000	1
39600000	0
39700000	1
39800000	0
39900000	1
40000000	0
40100000	0
40200000	1
40300000	0
40400000	1
40500000	0
40600000	1
40700000	0
40800000	1
40900000	0
41000000	0
41100000	1
41200000	1
41300000	0
41400000	1
